/TTime               ,Tmax_coil1          ,Tmax_coil2          ,Tmax_coil3          ,Tmax_coil4          ,coil1_I             ,coil3_I             ,R1_I                ,R2_I                ,coil1_V             ,coil2_V             ,coil3_V             ,coil4_V             ,R_coil1             ,R_coil2             ,R_coil3             ,R_coil4             ,QV_coil1            ,QV_coil2            ,QV_coil3            ,QV_coil4            
8.58                ,49.9118771979       ,65.5249420516       ,65.8840922754       ,50.225059126        ,4.65921957481E-10   ,9.65034799319E-10   ,4.65921957481E-10   ,9.65034799319E-10   ,-7.91812725043E-05  ,-0.000222935331757  ,-0.000253535068727  ,-6.89656130523E-05  ,3.7755123597        ,51.8734743528       ,51.0790142363       ,4.19335927613       ,299.664162424       ,1511.74935876       ,1511.74367926       ,299.666965077       
8.59                ,49.9154906922       ,65.5224753101       ,65.8807727268       ,50.2276467425       ,4.64590891593E-10   ,9.62146277547E-10   ,4.64590891593E-10   ,9.62146277547E-10   ,-7.87070696668E-05  ,-0.000221384019146  ,-0.000251790044282  ,-6.85045345804E-05  ,3.77500865169       ,51.8703544708       ,51.0761540151       ,4.19299782698       ,299.664162424       ,1511.74935876       ,1511.74367926       ,299.666965077       
8.6                 ,49.9190805988       ,65.5200062194       ,65.8774516821       ,50.2302132374       ,4.63256728775E-10   ,9.59252689707E-10   ,4.63256728775E-10   ,9.59252689707E-10   ,-7.88452693972E-05  ,-0.000221559956967  ,-0.00025200948166   ,-6.85771320901E-05  ,3.77450529727       ,51.8672366302       ,51.0732956439       ,4.19263680228       ,299.664162424       ,1511.74935876       ,1511.74367926       ,299.666965077       
8.61                ,49.9226469783       ,65.5175347897       ,65.8741291532       ,50.2327587101       ,4.61930289435E-10   ,9.56377094979E-10   ,4.61930289435E-10   ,9.56377094979E-10   ,-7.83646093656E-05  ,-0.000219999547355  ,-0.000250253733642  ,-6.8111668525E-05   ,3.77400238287       ,51.8641207772       ,51.0704392054       ,4.1922761895        ,299.664162424       ,1511.74935876       ,1511.74367926       ,299.666965077       
8.62                ,49.9261898913       ,65.515061031        ,65.8708051516       ,50.2352831807       ,4.60600790343E-10   ,9.53496425787E-10   ,4.60600790343E-10   ,9.53496425787E-10   ,-7.85070137401E-05  ,-0.000220192921024  ,-0.000250492950193  ,-6.81883983089E-05  ,3.77349992004       ,51.8610066479       ,51.0675842437       ,4.19191594513       ,299.664162424       ,1511.74935876       ,1511.74367926       ,299.666965077       
8.63                ,49.9297093854       ,65.5125849532       ,65.8674796877       ,50.237786677        ,4.59279074432E-10   ,9.50634423165E-10   ,4.59279074432E-10   ,9.50634423165E-10   ,-7.80199250063E-05  ,-0.00021862331314   ,-0.000248726394546  ,-6.77185743546E-05  ,3.77299785585       ,51.857894052        ,51.0647309251       ,4.19155622423       ,299.664162424       ,1511.74935876       ,1511.74367926       ,299.666965077       
8.64                ,49.9332055229       ,65.510106565        ,65.8641527732       ,50.2402692313       ,4.57954686827E-10   ,9.47767968857E-10   ,4.57954686827E-10   ,9.47767968857E-10   ,-7.81667687018E-05  ,-0.00021883456425   ,-0.00024898593733   ,-6.77996318295E-05  ,3.77249624869       ,51.854782866        ,51.0618794771       ,4.19119701301       ,299.664162424       ,1511.74935876       ,1511.74367926       ,299.666965077       
8.65                ,49.9366783233       ,65.5076258759       ,65.86082442         ,50.2427309032       ,4.56638533312E-10   ,9.44920659198E-10   ,4.56638533312E-10   ,9.44920659198E-10   ,-7.76732718172E-05  ,-0.000217255624731  ,-0.000247208441188  ,-6.73254692319E-05  ,3.77199500848       ,51.8516734225       ,51.0590302768       ,4.19083828769       ,299.664162424       ,1511.74935876       ,1511.74367926       ,299.666965077       
8.66                ,49.9401278632       ,65.5051428955       ,65.8574946392       ,50.2451717467       ,4.55319776096E-10   ,9.42069091972E-10   ,4.55319776096E-10   ,9.42069091972E-10   ,-7.78247812327E-05  ,-0.000217485182708  ,-0.000247488806787  ,-6.74110268045E-05  ,3.77149418255       ,51.8485658448       ,51.0561829954       ,4.19047999607       ,299.664162424       ,1511.74935876       ,1511.74367926       ,299.666965077       
8.67                ,49.943554214        ,65.5026576427       ,65.8541634421       ,50.2475918143       ,4.54009217133E-10   ,9.3923707436E-10    ,4.54009217133E-10   ,9.3923707436E-10    ,-7.73248810669E-05  ,-0.00021589674193   ,-0.000245700181929  ,-6.69325263976E-05  ,3.77099375607       ,51.8454598602       ,51.0533375908       ,4.19012212592       ,299.664162424       ,1511.74935876       ,1511.74367926       ,299.666965077       
8.68                ,49.9469574397       ,65.5001701298       ,65.8508308312       ,50.2499911567       ,4.52696232702E-10   ,9.36401076685E-10   ,4.52696232702E-10   ,9.36401076685E-10   ,-7.74812786197E-05  ,-0.000216145013554  ,-0.000246001848558  ,-6.7022758253E-05   ,3.77049372085       ,51.842355633        ,51.050493789        ,4.18976458467       ,299.664162424       ,1511.74935876       ,1511.74367926       ,299.666965077       
8.69                ,49.9503376025       ,65.4976803659       ,65.8474968198       ,50.2523699258       ,4.51392071389E-10   ,9.33585182029E-10   ,4.51392071389E-10   ,9.33585182029E-10   ,-7.69749727465E-05  ,-0.000214546862108  ,-0.000244201886185  ,-6.65399203538E-05  ,3.7699941265        ,51.8392530151       ,51.0476512658       ,4.18940738888       ,299.664162424       ,1511.74935876       ,1511.74367926       ,299.666965077       
8.7                 ,49.9536947635       ,65.4951883595       ,65.8441614197       ,50.2547281484       ,4.50085066016E-10   ,9.3076535702E-10    ,4.50085066016E-10   ,9.3076535702E-10    ,-7.71364735606E-05  ,-0.000214814227725  ,-0.000244525314058  ,-6.66349926181E-05  ,3.76949491902       ,51.8361519359       ,51.0448099436       ,4.18905056218       ,299.664162424       ,1511.74935876       ,1511.74367926       ,299.666965077       
8.71                ,49.9570289828       ,65.4926941193       ,65.840824643        ,50.257065833        ,4.48787209606E-10   ,9.27966073183E-10   ,4.48787209606E-10   ,9.27966073183E-10   ,-7.66237495817E-05  ,-0.000213206148998  ,-0.000242713755852  ,-6.61477998772E-05  ,3.76899596095       ,51.8330523017       ,51.041970026        ,4.18869410269       ,299.664162424       ,1511.74935876       ,1511.74367926       ,299.666965077       
8.72                ,49.9603403205       ,65.490197654        ,65.8374865028       ,50.2593830147       ,4.47486624301E-10   ,9.25163012663E-10   ,4.47486624301E-10   ,9.25163012663E-10   ,-7.67905646965E-05  ,-0.000213492964523  ,-0.000243059388977  ,-6.62478851606E-05  ,3.76849736404       ,51.8299543243       ,51.0391316822       ,4.18833806752       ,299.664162424       ,1511.74935876       ,1511.74367926       ,299.666965077       
8.73                ,49.963628836        ,65.4876989725       ,65.8341470082       ,50.2616797382       ,4.46195404752E-10   ,9.22380606485E-10   ,4.46195404752E-10   ,9.22380606485E-10   ,-7.62714015982E-05  ,-0.000211874713149  ,-0.000241235962127  ,-6.57563384033E-05  ,3.76799911511       ,51.8268582278       ,51.0362949973       ,4.18798239403       ,299.664162424       ,1511.74935876       ,1511.74367926       ,299.666965077       
8.74                ,49.9668945812       ,65.4851980796       ,65.8308061695       ,50.2639560523       ,4.4490148419E-10    ,9.19594604509E-10   ,4.4490148419E-10    ,9.19594604509E-10   ,-7.64437361022E-05  ,-0.000212181341162  ,-0.000241604210724  ,-6.58615956095E-05  ,3.76750121904       ,51.8237639437       ,51.0334597282       ,4.18762712151       ,299.664162424       ,1511.74935876       ,1511.74367926       ,299.666965077       
8.75                ,49.9701375478       ,65.4826949797       ,65.8274639966       ,50.2662120072       ,4.43617113437E-10   ,9.16829926843E-10   ,4.43617113437E-10   ,9.16829926843E-10   ,-7.59181056203E-05  ,-0.000210552643847  ,-0.000239768614054  ,-6.53656631791E-05  ,3.76700375608       ,51.8206716417       ,51.0306263258       ,4.1872722867        ,299.664162424       ,1511.74935876       ,1511.74367926       ,299.666965077       
8.76                ,49.9733578328       ,65.4801896827       ,65.8241204997       ,50.2684476534       ,4.42329979207E-10   ,9.14061282371E-10   ,4.42329979207E-10   ,9.14061282371E-10   ,-7.60961604788E-05  ,-0.00021087942505   ,-0.000240159891193  ,-6.54762334365E-05  ,3.76650667987       ,51.8175813509       ,51.0277949617       ,4.18691787652       ,299.664162424       ,1511.74935876       ,1511.74367926       ,299.666965077       
8.77                ,49.9765555137       ,65.4776821994       ,65.8207756895       ,50.2706630446       ,4.41052584111E-10   ,9.11314360771E-10   ,4.41052584111E-10   ,9.11314360771E-10   ,-7.55640244202E-05  ,-0.00020923999765   ,-0.000238311810178  ,-6.49758710599E-05  ,3.7660100433        ,51.814492481        ,51.0249657262       ,4.18656390242       ,299.664162424       ,1511.74935876       ,1511.74367926       ,299.666965077       
8.78                ,49.9797306566       ,65.4751725408       ,65.8174295771       ,50.2728582336       ,4.39772599141E-10   ,9.08563538212E-10   ,4.39772599141E-10   ,9.08563538212E-10   ,-7.57479978757E-05  ,-0.000209587268461  ,-0.0002387265087    ,-6.50918934605E-05  ,3.76551384382       ,51.8114050462       ,51.0221382565       ,4.18621037674       ,299.664162424       ,1511.74935876       ,1511.74367926       ,299.666965077       
8.79                ,49.982883322        ,65.4726607163       ,65.8140821737       ,50.2750332727       ,4.38502240046E-10   ,9.05834647504E-10   ,4.38502240046E-10   ,9.05834647504E-10   ,-7.52093145571E-05  ,-0.00020793681577   ,-0.000236865597233  ,-6.4587054509E-05   ,3.76501808214       ,51.8083194866       ,51.019312348        ,4.185857308         ,299.664162424       ,1511.74935876       ,1511.74367926       ,299.666965077       
8.8                 ,49.9860135691       ,65.4701467359       ,65.8107334906       ,50.2771881861       ,4.37229420523E-10   ,9.03101512822E-10   ,4.37229420523E-10   ,9.03101512822E-10   ,-7.53993980432E-05  ,-0.000208304898241  ,-0.000237304105436  ,-6.47086800156E-05  ,3.76452270847       ,51.8052356838       ,51.0164880356       ,4.18550471908       ,299.664162424       ,1511.74935876       ,1511.74367926       ,299.666965077       
8.81                ,49.9891214563       ,65.46763061         ,65.8073835388       ,50.2793229904       ,4.35966145656E-10   ,9.00390834362E-10   ,4.35966145656E-10   ,9.00390834362E-10   ,-7.48541192444E-05  ,-0.000206643115346  ,-0.000235430015029  ,-6.41993450499E-05  ,3.76402776955       ,51.8021533754       ,51.0136654024       ,4.18515256139       ,299.664162424       ,1511.74935876       ,1511.74367926       ,299.666965077       
8.82                ,49.9922070366       ,65.4651123485       ,65.8040323294       ,50.2814377674       ,4.34700359488E-10   ,8.97675848794E-10   ,4.34700359488E-10   ,8.97675848794E-10   ,-7.50505028945E-05  ,-0.000207032330304  ,-0.000235892713131  ,-6.43267259392E-05  ,3.76353323212       ,51.799072867        ,51.0108444334       ,4.18480080924       ,299.664162424       ,1511.74935876       ,1511.74367926       ,299.666965077       
8.83                ,49.99527036         ,65.462591961        ,65.8006798736       ,50.2835326209       ,4.33444595811E-10   ,8.94983434123E-10   ,4.33444595811E-10   ,8.94983434123E-10   ,-7.44985729326E-05  ,-0.000205358884965  ,-0.000234005077086  ,-6.38128424914E-05  ,3.76303909099       ,51.7959942189       ,51.0080248243       ,4.18444942265       ,299.664162424       ,1511.74935876       ,1511.74367926       ,299.666965077       
8.84                ,49.9983114887       ,65.4600694569       ,65.7973261822       ,50.2856075961       ,4.32186128617E-10   ,8.92286799022E-10   ,4.32186128617E-10   ,8.92286799022E-10   ,-7.47014423395E-05  ,-0.000205769548577  ,-0.000234492333535  ,-6.39461064248E-05  ,3.76254534452       ,51.7929173286       ,51.005207078        ,4.18409841948       ,299.664162424       ,1511.74935876       ,1511.74367926       ,299.666965077       
8.85                ,50.0013304818       ,65.4575448453       ,65.7939712663       ,50.2876627413       ,4.3093789135E-10    ,8.89612841252E-10   ,4.3093789135E-10    ,8.89612841252E-10   ,-7.41428005329E-05  ,-0.000204084118123  ,-0.000232590769411  ,-6.34276133849E-05  ,3.76205193721       ,51.7898419531       ,51.0023909578       ,4.18374784542       ,299.664162424       ,1511.74935876       ,1511.74367926       ,299.666965077       
8.86                ,50.0043273907       ,65.4550181358       ,65.7906151368       ,50.2896981059       ,4.29686945628E-10   ,8.8693428426E-10    ,4.29686945628E-10   ,8.8693428426E-10    ,-7.43523392924E-05  ,-0.000204516540068  ,-0.000233102949454  ,-6.35668888051E-05  ,3.76155887776       ,51.7867683153       ,50.9995763147       ,4.18339772765       ,299.664162424       ,1511.74935876       ,1511.74367926       ,299.666965077       
8.87                ,50.007302263        ,65.4524893374       ,65.7872578046       ,50.2917137401       ,4.28446076955E-10   ,8.8427903435E-10    ,4.28446076955E-10   ,8.8427903435E-10    ,-7.37869202175E-05  ,-0.000202818780979  ,-0.000231187067325  ,-6.30437256218E-05  ,3.76106617593       ,51.7836965497       ,50.9967630601       ,4.18304804457       ,299.664162424       ,1511.74935876       ,1511.74367926       ,299.666965077       
8.88                ,50.0102551834       ,65.4499584587       ,65.7838992798       ,50.2937096962       ,4.27202454537E-10   ,8.81618922884E-10   ,4.27202454537E-10   ,8.81618922884E-10   ,-7.40033075888E-05  ,-0.000203273269798  ,-0.000231724538886  ,-6.31891447834E-05  ,3.76057383228       ,51.7806263061       ,50.9939510002       ,4.18269869386       ,299.664162424       ,1511.74935876       ,1511.74367926       ,299.666965077       
8.89                ,50.0131862196       ,65.4474255092       ,65.7805395725       ,50.2956860262       ,4.25969160488E-10   ,8.78982232692E-10   ,4.25969160488E-10   ,8.78982232692E-10   ,-7.34310402262E-05  ,-0.00020156283131   ,-0.000229793931001  ,-6.26612502617E-05  ,3.76008186205       ,51.7775579216       ,50.9911409335       ,4.18234978266       ,299.664162424       ,1511.74935876       ,1511.74367926       ,299.666965077       
8.9                 ,50.0160954295       ,65.4448905069       ,65.7771786927       ,50.2976427445       ,4.24733042659E-10   ,8.76340643227E-10   ,4.24733042659E-10   ,8.76340643227E-10   ,-7.36544546328E-05  ,-0.000202039687766  ,-0.000230357061567  ,-6.28129432135E-05  ,3.7595903029        ,51.7744914498       ,50.9883325987       ,4.1820012025        ,299.664162424       ,1511.74935876       ,1511.74367926       ,299.666965077       
8.91                ,50.0189828648       ,65.4423534659       ,65.7738166505       ,50.2995798587       ,4.23507519244E-10   ,8.73722365727E-10   ,4.23507519244E-10   ,8.73722365727E-10   ,-7.30752647341E-05  ,-0.00020031623259   ,-0.000228411335736  ,-6.22802627432E-05  ,3.75909907585       ,51.7714263364       ,50.9855254241       ,4.18165304797       ,299.664162424       ,1511.74935876       ,1511.74367926       ,299.666965077       
8.92                ,50.0218485789       ,65.4398143917       ,65.7704534564       ,50.3014974755       ,4.22278778961E-10   ,8.71099245107E-10   ,4.22278778961E-10   ,8.71099245107E-10   ,-7.33058802121E-05  ,-0.000200815762842  ,-0.000229000456368  ,-6.24383633745E-05  ,3.75860816867       ,51.7683625118       ,50.982720085        ,4.18130538126       ,299.664162424       ,1511.74935876       ,1511.74367926       ,299.666965077       
8.93                ,50.0246926283       ,65.4372732838       ,65.7670891204       ,50.3033956636       ,4.21060680623E-10   ,8.68499952071E-10   ,4.21060680623E-10   ,8.68499952071E-10   ,-7.27196892027E-05  ,-0.000199078918752  ,-0.000227039199771  ,-6.19008320364E-05  ,3.75811761724       ,51.7653004353       ,50.9799166007       ,4.18095818068       ,299.664162424       ,1511.74935876       ,1511.74367926       ,299.666965077       
8.94                ,50.027515085        ,65.4347301464       ,65.7637236528       ,50.3052744785       ,4.1983969573E-10    ,8.65894884218E-10   ,4.1983969573E-10    ,8.65894884218E-10   ,-7.29576782302E-05  ,-0.00019960142094   ,-0.000227654684889  ,-6.20654629688E-05  ,3.75762740788       ,51.7622404592       ,50.9771145637       ,4.18061137215       ,299.664162424       ,1511.74935876       ,1511.74367926       ,299.666965077       
8.95                ,50.0303160143       ,65.4321849971       ,65.7603570639       ,50.3071339737       ,4.18629505449E-10   ,8.63314053916E-10   ,4.18629505449E-10   ,8.63314053916E-10   ,-7.23644022197E-05  ,-0.000197850833917  ,-0.000225677462664  ,-6.15230018868E-05  ,3.75713754024       ,51.7591822643       ,50.9743141902       ,4.18026495035       ,299.664162424       ,1511.74935876       ,1511.74367926       ,299.666965077       
8.96                ,50.0330954695       ,65.4296378478       ,65.7569893664       ,50.3089742022       ,4.17415800802E-10   ,8.60727453903E-10   ,4.17415800802E-10   ,8.60727453903E-10   ,-7.26099371407E-05  ,-0.000198396611936  ,-0.000226319669372  ,-6.16942755899E-05  ,3.75664807045       ,51.7561258789       ,50.9715154045       ,4.17991897782       ,299.664162424       ,1511.74935876       ,1511.74367926       ,299.666965077       
8.97                ,50.035853506        ,65.4270887056       ,65.7536205666       ,50.3107952162       ,4.16213308799E-10   ,8.58164985232E-10   ,4.16213308799E-10   ,8.58164985232E-10   ,-7.20094881101E-05  ,-0.000196631912583  ,-0.000224326068059  ,-6.11467997639E-05  ,3.75615898869       ,51.7530710413       ,50.9687185898       ,4.17957342819       ,299.664162424       ,1511.74935876       ,1511.74367926       ,299.666965077       
8.98                ,50.0385901746       ,65.4245375782       ,65.7502506716       ,50.3125970671       ,4.15007155904E-10   ,8.55596721593E-10   ,4.15007155904E-10   ,8.55596721593E-10   ,-7.22627381301E-05  ,-0.000197201263024  ,-0.00022499533616   ,-6.13248377329E-05  ,3.75567026724       ,51.7500176195       ,50.9659236506       ,4.17922828515       ,299.664162424       ,1511.74935876       ,1511.74367926       ,299.666965077       
8.99                ,50.0413055296       ,65.421984474        ,65.7468796965       ,50.3143798079       ,4.13812210705E-10   ,8.53052824254E-10   ,4.13812210705E-10   ,8.53052824254E-10   ,-7.16550263489E-05  ,-0.000195422079424  ,-0.000222984920556  ,-6.0772283842E-05   ,3.75518188987       ,51.7469660678       ,50.9631302876       ,4.17888356182       ,299.664162424       ,1511.74935876       ,1511.74367926       ,299.666965077       
9                   ,50.0439996255       ,65.4194294024       ,65.7435076536       ,50.3161434968       ,4.12613614452E-10   ,8.50502683084E-10   ,4.12613614452E-10   ,8.50502683084E-10   ,-7.19161592757E-05  ,-0.000196015303246  ,-0.000223681612634  ,-6.09572080504E-05  ,3.75469391882       ,51.7439162688       ,50.9603387059       ,4.17853927228       ,299.664162424       ,1511.74935876       ,1511.74367926       ,299.666965077       
9.01                ,50.0466725172       ,65.4168723714       ,65.740134554        ,50.3178881842       ,4.11426309052E-10   ,8.47977530703E-10   ,4.11426309052E-10   ,8.47977530703E-10   ,-7.13010902431E-05  ,-0.000194221268729  ,-0.000221653955644  ,-6.03994963164E-05  ,3.75420628609       ,51.7408681862       ,50.9575487915       ,4.17819542999       ,299.664162424       ,1511.74935876       ,1511.74367926       ,299.666965077       
9.02                ,50.0493242596       ,65.4143133897       ,65.7367604075       ,50.3196139159       ,4.1023536375E-10    ,8.45445657635E-10   ,4.1023536375E-10    ,8.45445657635E-10   ,-7.1570271182E-05   ,-0.000194838665533  ,-0.000222378415904  ,-6.05914247606E-05  ,3.75371905825       ,51.7378220172       ,50.9547600554       ,4.17785205801       ,299.664162424       ,1511.74935876       ,1511.74367926       ,299.666965077       
9.03                ,50.0519549083       ,65.4117524659       ,65.7333852237       ,50.321320739        ,4.09055775382E-10   ,8.42938873144E-10   ,4.09055775382E-10   ,8.42938873144E-10   ,-7.09477477954E-05  ,-0.000193029400179  ,-0.00022033306706   ,-6.00284734357E-05  ,3.75323216757       ,51.7347776976       ,50.9519728261       ,4.17750912749       ,299.664162424       ,1511.74935876       ,1511.74367926       ,299.666965077       
9.04                ,50.0545645181       ,65.4091896089       ,65.7300090107       ,50.3230087019       ,4.07872521056E-10   ,8.40425155346E-10   ,4.07872521056E-10   ,8.40425155346E-10   ,-7.12251433426E-05  ,-0.000193671275238  ,-0.000221085660585  ,-6.02275263399E-05  ,3.75274561466       ,51.731734829        ,50.9491874639       ,4.17716661404       ,299.664162424       ,1511.74935876       ,1511.74367926       ,299.666965077       
9.05                ,50.057153144        ,65.4066248275       ,65.7266317783       ,50.324677855        ,4.06700557087E-10   ,8.37936449639E-10   ,4.06700557087E-10   ,8.37936449639E-10   ,-7.05950632486E-05  ,-0.0001918463951    ,-0.000219022181618  ,-5.96592468389E-05  ,3.75225950312       ,51.7286933172       ,50.9464038322       ,4.17682455586       ,299.664162424       ,1511.74935876       ,1511.74367926       ,299.666965077       
9.06                ,50.0597208399       ,65.4040581309       ,65.7232535366       ,50.3263282507       ,4.0552460106E-10    ,8.35440755366E-10   ,4.0552460106E-10    ,8.35440755366E-10   ,-7.08808376294E-05  ,-0.000192513046679  ,-0.000219803265551  ,-5.98655303583E-05  ,3.75177378023       ,51.7256535939       ,50.9436217069       ,4.17648292594       ,299.664162424       ,1511.74935876       ,1511.74367926       ,299.666965077       
9.07                ,50.0622676603       ,65.401489528        ,65.7198742951       ,50.3279599344       ,4.04360203007E-10   ,8.32970189491E-10   ,4.04360203007E-10   ,8.32970189491E-10   ,-7.02430982926E-05  ,-0.000190672171237  ,-0.00021772120636   ,-5.92918410906E-05  ,3.75128836443       ,51.7226158192       ,50.9408407916       ,4.17614174759       ,299.664162424       ,1511.74935876       ,1511.74367926       ,299.666965077       
9.08                ,50.0647936602       ,65.3989190283       ,65.716494079        ,50.3295729657       ,4.0319203388E-10    ,8.30492293419E-10   ,4.0319203388E-10    ,8.30492293419E-10   ,-7.05374145213E-05  ,-0.000191363920844  ,-0.00021853114114   ,-5.95054744546E-05  ,3.75080329829       ,51.7195799935       ,50.9380614755       ,4.1758010312        ,299.664162424       ,1511.74935876       ,1511.74367926       ,299.666965077       
9.09                ,50.0672988959       ,65.3963466406       ,65.7131129126       ,50.3311673944       ,4.02035323958E-10   ,8.28039922393E-10   ,4.02035323958E-10   ,8.28039922393E-10   ,-6.98919085433E-05  ,-0.000189506663185  ,-0.000216430046052  ,-5.8926282967E-05   ,3.75031863295       ,51.7165460565       ,50.9352834918       ,4.17546069076       ,299.664162424       ,1511.74935876       ,1511.74367926       ,299.666965077       
9.1                 ,50.0697834218       ,65.3937723739       ,65.7097308035       ,50.3327432891       ,4.00874453495E-10   ,8.25579871428E-10   ,4.00874453495E-10   ,8.25579871428E-10   ,-7.01949293945E-05  ,-0.000190223801027  ,-0.000217269191801  ,-5.91473816137E-05  ,3.74983436504       ,51.7135140734       ,50.9325073066       ,4.17512071943       ,299.664162424       ,1511.74935876       ,1511.74367926       ,299.666965077       
9.11                ,50.0722472909       ,65.3911962366       ,65.7063477588       ,50.3343006949       ,3.99725404524E-10   ,8.23145537734E-10   ,3.99725404524E-10   ,8.23145537734E-10   ,-6.95415460981E-05  ,-0.000188349771413  ,-0.00021514861375   ,-5.85626014335E-05  ,3.74935048333       ,51.7104837093       ,50.9297328679       ,4.17478114909       ,299.664162424       ,1511.74935876       ,1511.74367926       ,299.666965077       
9.12                ,50.0746905318       ,65.3886182375       ,65.7029637849       ,50.3358396588       ,3.98572051212E-10   ,8.20703152518E-10   ,3.98572051212E-10   ,8.20703152518E-10   ,-6.98534346752E-05  ,-0.00018909261462   ,-0.000216017337753  ,-5.8791279169E-05   ,3.74886692647       ,51.7074550943       ,50.9269602315       ,4.1744419706        ,299.664162424       ,1511.74935876       ,1511.74367926       ,299.666965077       
9.13                ,50.0771131998       ,65.386038385        ,65.6995788885       ,50.3373602261       ,3.97430326739E-10   ,8.18286603914E-10   ,3.97430326739E-10   ,8.18286603914E-10   ,-6.91920602745E-05  ,-0.000187201420016  ,-0.000213876799199  ,-5.82008148101E-05  ,3.74838378904       ,51.7044277264       ,50.9241892686       ,4.17410322563       ,299.664162424       ,1511.74935876       ,1511.74367926       ,299.666965077       
9.14                ,50.079515354        ,65.3834566878       ,65.696193076        ,50.338862443        ,3.96284602301E-10   ,8.15861728358E-10   ,3.96284602301E-10   ,8.15861728358E-10   ,-6.95129792138E-05  ,-0.000187970285652  ,-0.000214775472278  ,-5.84371831794E-05  ,3.74790101743       ,51.7014021226       ,50.9214202242       ,4.17376484386       ,299.664162424       ,1511.74935876       ,1511.74367926       ,299.666965077       
9.15                ,50.0818970528       ,65.3808731543       ,65.6928063523       ,50.3403463539       ,3.95150375234E-10   ,8.13463097298E-10   ,3.95150375234E-10   ,8.13463097298E-10   ,-6.88434960074E-05  ,-0.000186061517405  ,-0.000212614522533  ,-5.78409383845E-05  ,3.74741863378       ,51.6983780866       ,50.9186529078       ,4.17342691986       ,299.664162424       ,1511.74935876       ,1511.74367926       ,299.666965077       
9.16                ,50.084258357        ,65.3782877927       ,65.6894187232       ,50.3418120046       ,3.94011879025E-10   ,8.11055759058E-10   ,3.94011879025E-10   ,8.11055759058E-10   ,-6.91736088744E-05  ,-0.000186856723957  ,-0.000213543517523  ,-5.80851117419E-05  ,3.74693663606       ,51.6953557447       ,50.9158874866       ,4.17308936275       ,299.664162424       ,1511.74935876       ,1511.74367926       ,299.666965077       
9.17                ,50.0865993209       ,65.3757006089       ,65.6860301977       ,50.3432594444       ,3.9288541915E-10    ,8.08674561829E-10   ,3.9288541915E-10    ,8.08674561829E-10   ,-6.84958985249E-05  ,-0.000184929994974  ,-0.000211361676445  ,-5.74829975914E-05  ,3.74645502867       ,51.6923349892       ,50.9131237631       ,4.17275217912       ,299.664162424       ,1511.74935876       ,1511.74367926       ,299.666965077       
9.18                ,50.0889199965       ,65.3731116107       ,65.6826407845       ,50.3446887227       ,3.91754337332E-10   ,8.06284581694E-10   ,3.91754337332E-10   ,8.06284581694E-10   ,-6.8835366764E-05   ,-0.000185751866221  ,-0.000212321374056  ,-5.77350924043E-05  ,3.7459737928        ,51.6893153202       ,50.9103612465       ,4.17241541612       ,299.664162424       ,1511.74935876       ,1511.74367926       ,299.666965077       
9.19                ,50.0912204401       ,65.3705208092       ,65.6792504864       ,50.3460998872       ,3.90635283921E-10   ,8.03920880974E-10   ,3.90635283921E-10   ,8.03920880974E-10   ,-6.81493054312E-05  ,-0.000183806762894  ,-0.000210118175678  ,-5.71269971542E-05  ,3.74549290084       ,51.6862968815       ,50.9075998538       ,4.1720790908        ,299.664162424       ,1511.74935876       ,1511.74367926       ,299.666965077       
9.2                 ,50.0935007079       ,65.3679282134       ,65.6758593139       ,50.3474929864       ,3.89511402641E-10   ,8.01548357971E-10   ,3.89511402641E-10   ,8.01548357971E-10   ,-6.84982923389E-05  ,-0.000184655617751  ,-0.000211108958881  ,-5.73871147391E-05  ,3.74501230071       ,51.6832800654       ,50.9048400805       ,4.17174320942       ,299.664162424       ,1511.74935876       ,1511.74367926       ,299.666965077       
9.21                ,50.0957608585       ,65.3653338316       ,65.6724672768       ,50.3488680695       ,3.88399813276E-10   ,7.99202086405E-10   ,3.88399813276E-10   ,7.99202086405E-10   ,-6.78037548119E-05  ,-0.000182691739962  ,-0.000208883915508  ,-5.67729387588E-05  ,3.7445319668        ,51.6802650272       ,50.9020818382       ,4.17140777449       ,299.664162424       ,1511.74935876       ,1511.74367926       ,299.666965077       
9.22                ,50.0980009487       ,65.3627376721       ,65.6690743845       ,50.3502251856       ,3.87283340797E-10   ,7.96846256125E-10   ,3.87283340797E-10   ,7.96846256125E-10   ,-6.81624252088E-05  ,-0.0001835679171    ,-0.000209906178909  ,-5.70411971811E-05  ,3.74405199665       ,51.6772517835       ,50.8993251459       ,4.17107279088       ,299.664162424       ,1511.74935876       ,1511.74367926       ,299.666965077       
9.23                ,50.1002210336       ,65.3601397463       ,65.6656806457       ,50.3515643835       ,3.86179267683E-10   ,7.94517299896E-10   ,3.86179267683E-10   ,7.94517299896E-10   ,-6.74592812758E-05  ,-0.000181584844126  ,-0.00020765879684   ,-5.64208328747E-05  ,3.74357241141       ,51.6742401818       ,50.8965698538       ,4.17073818515       ,299.664162424       ,1511.74935876       ,1511.74367926       ,299.666965077       
